retweet_count,reply_count,like_count,quote_count,id,Date,Followers,Status text,WC,Clout,Cognition,Affect,tentat,Drives,insight,cause,discrep,certitude
58,7,426,1,S1367835005582409740,05-03-2021,331116,"The Menavali Ghat in Wai is mark of the legacy left behind by Nana Phadnavis, along with Vishnu Temple &amp; Meneshwar Temple on this ghat. One more attraction is the ghat and wada is used as shooting location for many Hindi and Marathi films. <U+0001F3A5><U+0001F39E><U+FE0F>
#DekhoApnaDesh

<U+0001F4F8>PC: @vastuchitra https://t.co/nSg0sXlMCc",60,99,1.67,1.67,0,0,0,1.67,0,0
53,9,390,2,S1368209822529712129,06-03-2021,331116,"Siddheswar temple is a sacred place of worship for locals of Solapur, Maharashtra. The temple appears to be built on an island, as it is surrounded by a lake on 3 sides. Best time to visit the temple will be Makar Sankranti celebration for three days.<U+2728>

<U+0001F4F8>PC: @Pravingaikwadp7 https://t.co/FUQuO1nzJG",57,96.86,1.75,5.26,1.75,5.26,0,0,0,0
48,3,290,0,S1368594368064487424,07-03-2021,331116,"Hattarsang Kudal located at confluence of rivers Sina &amp; Bhima, is in Solapur. Kudal Sangam is home to the oldest Sangameshwar and Hariharheshwar temple whose construction is inspired from the Hemandpathi style of architecture.

<U+0001F4F8>PC: @Pravingaikwadp7

#DekhoApnaDesh #architecture https://t.co/OZzEKzhgyb",45,86.16,2.22,4.44,0,0,2.22,0,0,0
11,5,66,1,S1368966867579138049,08-03-2021,331116,"Today, Directorate of Tourism, Maharashtra's new independent office at Nariman Bhavan, Nariman Point, Mumbai, was inaugurated by the Cabinet Minister of Tourism @iAditiTatkare, Principal Secretary @valsanair &amp; Director Dr. Dhananjay Sawalkar!

#newbeginnings https://t.co/X9YRRV5dPY",37,40.06,2.7,5.41,0,5.41,0,0,0,0
11,3,65,1,S1368982361782640643,08-03-2021,331116,"The #WomenHeroes at Directorate of Tourism with Minister of State for Tourism Aditi Sunil Tatkare &amp; Principal Secretary Valsa Nair Singh wish you a Happy International Women's Day! 

#NotAllHeroesWearCapes #Womenpowerintourism #womenwhoexplore #IWD #WomeninTourism #WomenofDOT https://t.co/VjXtWZRxi9",39,99,2.56,5.13,0,2.56,0,0,2.56,0
58,4,332,1,S1369283221729341444,09-03-2021,331116,"Today, Tourism Minister @AUThackeray visited Directorate of Tourism's new independent office at Nariman Bhavan, Nariman Point, Mumbai &amp; gave his best wishes for the new beginning. He discussed new development ideas for Maharashtra Tourism with Director Dr. Dhananjay Sawalkar https://t.co/PXcJ3Xxq7Y",44,66.75,4.55,9.09,0,4.55,2.27,0,0,0
41,7,306,2,S1369315779510894596,09-03-2021,331116,"Sandhan Valley is a 200ft deep canyon in the Sahyadri Mountains of the Western Ghats. This water carved valley of 20 feet wide and sunlight barely trickles down the valley during the day, which is why it is also called the Valley of Shadows.

<U+0001F4F8>PC: Adventure Odyssey LLP https://t.co/N1PKmyzcoo",55,50.89,5.45,1.82,1.82,0,0,1.82,0,0
21,5,113,1,S1369531044836171776,10-03-2021,331116,"Key highlights of the Maharashtra State Budget for Tourism 2021-22
@AjitPawarSpeaks @CMOMaharashtra https://t.co/i2ZGSsRV4w",17,40.06,5.88,5.88,0,0,5.88,0,0,0
2,1,20,0,S1369983564549255169,11-03-2021,331116,"<U+0001F389>Hurry Up!
Only 5 days left for the Maha videography contest!

Register Here<U+2B07><U+FE0F>
https://t.co/lNFV23ECWx

<U+0001F31F>Here's your chance to Win Cash Prizes of upto INR 20,000/-

<U+0001F514> Please read the Rules carefully before submitting the video!

#ContestAlert #mahavideographycontest #Contest https://t.co/b4NVJy9Ho5",56,99,1.79,5.36,1.79,5.36,0,0,0,0
95,11,590,4,S1370750140768686084,13-03-2021,331116,"Ghogra Mahadev in Nagpur, Maharashtra is known for rugged ancient rocks with a Mahadev temple in vicinity. This white rocky surface appears like a maze &amp; it is one of a kind. A stream of water cuts through the rocks making the landscape look filmy.<U+2728>

<U+0001F4F8>PC: @AkiiSoul https://t.co/b9wPHsPcQA",56,86.29,5.36,3.57,1.79,0,1.79,1.79,0,0
59,24,381,13,S1371119185472806914,14-03-2021,331116,"Maharashtra is abundant with mountains, beaches, wildlife, history, art and culture. Everyone finds their little paradise in Maharashtra. Have you found yours?<U+26F0><U+FE0F><U+0001F30A><U+0001F42F> https://t.co/ktjCOxykEn",35,99,8.57,5.71,0,0,5.71,0,0,0
25,2,115,1,S1371465915305316355,15-03-2021,331116,"#MadeinMaharashtra
Thushi is an ornament made in Kolhapur, Maharashtra and adorned by Maharashtrian women. Thushi is a round gem filled with tassels tied around the neck. Shape of the beads makes it look delicate. Ladies as well as little girls love wearing the Thushi.<U+2728> https://t.co/Ef2ElpbThV",51,88.96,9.8,5.88,0,0,5.88,3.92,0,0
197,27,1800,22,S1371495412499054598,15-03-2021,331116,"Untouched waters &amp; rugged cliffs on this serene beach in Ratnagiri__ Devghali Beach are the perfect backdrop for gorgeous pictures &amp; memorable moments alike!

Credits: gopro.baba (Instagram) https://t.co/zHWwSbaIiC",33,40.06,6.06,15.15,0,0,0,0,0,3.03
18,1,185,3,S1371805748074737664,16-03-2021,331116,"8 gigantic quilts, 12000+ inspiring messages for humanity. The @coronaquiltpro1 happening in our capital city, is the warm hug that the world needed. https://t.co/KgigAOrxY8",28,91.33,7.14,10.71,0,10.71,3.57,0,3.57,0
76,42,653,24,S1372164411108986888,17-03-2021,331116,"Breathe in clean mountain air, absorb the beauty of the Sahyadri Range and treat your eyes to gorgeous views on your next holiday at Lavasa, a planned city in our Maharashtra! 
Credits: shivkumar07 (Instagram) https://t.co/oOHQQYReOX",39,98.04,2.56,10.26,0,5.13,2.56,0,0,0
92,6,600,5,S1372198702467588100,17-03-2021,331116,"Dig into delicious coastal cuisine, indulge in water sports, relax, rejuvenate and unwind - there's  something for everyone at Tsunami Island, Tarkarli, Maharashtra.

Credits: Saoorabh (Instagram) https://t.co/OOXHaWxiNl",30,59.9,6.67,10,3.33,0,0,0,0,0
63,13,697,10,S1372537031520219136,18-03-2021,331116,"Explore beautiful beaches of Tarkarli, forts of Sinhagadh, hills of Mahabaleshwar and many more scenic routes in Maharashtra through unique campervan experiences by @motohom https://t.co/HG3wpCExUh",29,22.04,6.9,6.9,0,0,3.45,0,0,0
73,7,617,3,S1372566564587798532,18-03-2021,331116,"Visiting the only head-on river confluence in the world in Karad Maharashtra should definitely be amongst the many things you must experience in this gorgeously green city!

Credits: abhiisawant (Instagram) https://t.co/ajD5xjUO0D",35,72.87,14.29,5.71,0,0,0,0,5.71,2.86
59,9,491,1,S1372935150137307136,19-03-2021,331116,"A natural curve created at the meeting point of the Nira and Gunjawani rivers in Bhor near Pune, makes it look like a sparkly necklace - a photographer's paradise, it is just one of the marvels of nature in our Maharashtra!_

Credits: reflectionsbyprajakta (Instagram) https://t.co/asSYRxXZN4",48,64.67,4.17,6.25,0,4.17,2.08,2.08,0,0
183,54,2085,20,S1373189401124110336,20-03-2021,331116,"Every corner of Mumbai has a small piece of Bollywood in it! The City of Dreams in Maharashtra is where the magic of Hindi Cinema comes to life. Captured beautifully by Murtaza Ametwala. 

Credits: murtaza.ametwala (Instagram) https://t.co/ynug15TL7O",42,40.06,2.38,7.14,0,0,0,0,0,0
24,2,171,0,S1373292235031072769,20-03-2021,331116,"All roads in Ratnagiri lead to happiness - the scenic beauty of this district in the Konkan Coast of_ Maharashtra is unparalleled. From forts and temples to sea cliffs and beaches - this one spot offers many experiences. 
Credits: jeevankadamvlogs_(Instagram) https://t.co/lOUbDEYRTF",44,53.63,4.55,4.55,0,2.27,0,2.27,0,0
152,93,952,79,S1373501610668683264,21-03-2021,331116,Misal Pav is surely one of Maharashtra__ favourite food and each region makes delicious versions of it. Tell us which one is your favourite? https://t.co/CEb3XGJi1Y,29,90.41,10.34,10.34,0,3.45,0,3.45,0,3.45
59,5,499,3,S1373612791777562626,21-03-2021,331116,"Entire families of majestic tigers and lazy langurs to rare birds, panthers, leopards, and many other creatures of the wild - you can spot them all at Tadoba, Maharashtra__ oldest and largest National Park!

Credits: sandesh_guru_(Instagram) https://t.co/CcEuOlepMH",42,79.51,7.14,4.76,0,4.76,0,0,2.38,0
79,12,1048,5,S1374003123954413573,22-03-2021,331116,"The green valleys, gushing rivers and waterfalls and majestic mountains of Kundalika Valley near Mulshi is sure to make you in awe of Maharashtra's natural beauty!_ 

Credits: sakura_jgd (Instagram) https://t.co/YyQwmbeapR",35,72.87,2.86,5.71,0,0,0,2.86,0,0
29,2,215,1,S1374031030181523457,22-03-2021,331116,"Maharashtra__ Malshej Ghat is a beautiful location to sit back and relax amidst the calm of nature, but it is also a great spot for some adrenaline pumping adventure sports. Have you visited it yet?

Credits: tasneemac (Instagram) https://t.co/R4gQ1WBkBv",43,53.95,4.65,11.63,2.33,0,0,0,2.33,0
59,14,573,11,S1374351065957629953,23-03-2021,331116,"It's the season to get your hands on delicious, juicy mangoes from __AM__ha Maharashtra! Mankurad, Mulgoa, Pairi, Rajapuri, Kesar, Gulabi, Vanraj, the world-famous Hapus and many more - Which one is your favourite?

Credits: tasteofmiles (Instagram) https://t.co/pB4U3gqInn",41,80.24,2.44,9.76,0,0,0,0,0,0
119,20,857,12,S1374395435872227335,23-03-2021,331116,"Blue seas, white sandy beaches and gorgeous greenery - the view from the top of Nivati Fort, about 10 kms south of Malvan in Maharashtra__ Sindhudurg district is worth the climb. 

Credits: miektraveller (Instagram) https://t.co/NKQKeIuZn1",38,40.06,0,5.26,0,2.63,0,0,0,0
79,14,701,7,S1374712661066145792,24-03-2021,331116,"Maharashtra has several iconic cafes and bakeries and Mumbai__ Yazdani cafe is one amongst the best! The legendary items on the menu of this 68-year-old bakery in Mumbai will leave you wanting more. 

Credits: karlkolah (Instagram) https://t.co/ctg26nTo19",41,88.82,2.44,4.88,0,2.44,0,0,2.44,0
51,5,389,1,S1374754695223283715,24-03-2021,331116,Adventures in the majestic Forts of Murud await you. Follow to know more. https://t.co/AH6c01uTN4,18,92.24,5.56,5.56,0,0,5.56,0,0,0
35,5,260,2,S1374961142137712641,25-03-2021,331116,"Blue seas, golden sands and coconut palms  - witness all the colours of nature in Maharashtra. Follow us to know more! https://t.co/L71mUnK4PX",25,82.98,8,4,0,4,4,0,0,0
62,2,372,2,S1375083836871086081,25-03-2021,331116,"Created in a labour intensive and artistic process, these high quality earthen pots from Kapashi Village in Kolhapur Maharashtra are in demand across several villages and cities in the state and beyond.

Credits: starry.traveller_(Instagram) https://t.co/7VQflH1szi",41,68.54,0,2.44,0,4.88,0,0,0,0
43,13,526,0,S1375460107329306637,26-03-2021,331116,"Finding Mon-Key-Shanti in the hills of Varandha Ghat near Pune. <U+0001F412><U+0001F4F7>
Tag that friend who takes selfies all the time!
 
Credit: fstopper_2.8 (Instagram) https://t.co/kXaSArgihs",32,98.18,6.25,3.13,0,0,3.13,0,0,0
16,4,181,0,S1375485726494584836,26-03-2021,331116,"Dapoli, a small coastal town near Ratnagiri, is blessed with a coastline that will wow everyone who sees it. Don't you agree? 

Credit- ziddi_kalakar (Instagram) https://t.co/mJzxAwrzAd",31,95.44,3.23,9.68,0,0,0,0,0,0
93,26,1292,21,S1375720205586812932,27-03-2021,331116,"Summer season in Maharashtra brings many exciting things to do, but we __e sure you'll agree digging into delicious bowls of aamras is the best one of them all!
Tag a mango lover you think you can beat in aamras drinking competition.
 
Credit: thegastronomicalaffair (Instagram) https://t.co/sPYON3KSsj",50,99,8,6,0,8,2,0,2,0
16,10,99,2,S1376168826836983815,28-03-2021,331116,"Puran Poli with a Modern twist by chef @ChefRakhee in 30 secs
Tag someone who loves Puran Poli. https://t.co/PUDlHJOXIE",23,95.64,4.35,8.7,4.35,0,0,0,0,0
7,1,67,0,S1376202965489385476,28-03-2021,331116,"Celebrate the Rich Heritage of Mumbai city only at 'Mumbai Sanskriti 2021' by Indian Heritage Society Mumbai, supported by Maharashtra Tourism in Convocation Hall, University of Mumbai

Witness it all at Indian Heritage Society youtube channel virtually, starting from 10th April. https://t.co/PB19dVErWi",46,65.68,4.35,8.7,0,4.35,0,0,0,2.17
66,9,636,3,S1376520630175035393,29-03-2021,331116,"25 Forts. 2 Weeks. 6 Riders. 'Tour De Fort' a bike tour starting tomorrow in collaboration with @orangecityrider will cover 25 forts of Maharashtra located at a stretch of 3,500 km from Nagpur to Mumbai. Stay tuned for more updates.

Credits: Swapniel_7 (Instagram) https://t.co/ZIwvuH8y57",49,40.06,0,2.04,0,2.04,0,0,0,0
29,1,295,0,S1376900445088608264,30-03-2021,331116,"Kayaking in the backwaters of Vayangani beach amidst lush green surroundings is a one of a kind experience in Maharashtra__ Vengurla. Dotted with many beautiful beaches &amp; temples, this seaside town is a travellers paradise.

Credit: akshay_a.k.d (Instagram) https://t.co/75AH05knTs",46,65.68,0,6.52,0,0,0,0,0,0
95,14,612,13,S1376926658410672133,30-03-2021,331116,"The city that never sleeps, but makes your dreams come alive. Mumbai! The city where movement is the only constant.
Beautifully captured by _mr_clickographer_ (Instagram) https://t.co/kKdUJhBCJa",31,59.25,16.13,6.45,0,0,0,3.23,0,0
53,120,534,9,S1377251630974783489,31-03-2021,331116,"Vada pav, missal, ussal, bhakri, fish fry, kombdi vade, thalipeeth, pohe_..and many many more. The list is endless! Tell us your one forever favourite Maharashtrian food ? https://t.co/FuuZX0LmDU",32,94.84,3.13,6.25,0,3.13,0,0,0,0
27,10,362,0,S1377542203757666308,01-04-2021,331116,"The Global Vipassana Pagoda is a spacious meditation dome in Gorai, Maharashtra where the vibe is enough to put you in a calm, __ood vibes only_ state of mind. It also has the world's largest stone dome built without any supporting pillars.

Credit: rafaellavolk (Instagram) https://t.co/hjFJDMXpLk",50,51.99,8,8,2,0,0,0,0,0
42,3,336,2,S1377609071398768645,01-04-2021,331116,"The Taleems of Kolhapur have always been an important part of India's wrestling history. The skill and strength of the kushti fighters and the traditions of the Akhara are a thing of awe for everyone who experiences it! 

Credit: framesbysuhas (Instagram) https://t.co/UcYAiKVqBi",46,53.04,6.52,10.87,0,6.52,0,0,0,0
46,9,386,5,S1377899613722537990,02-04-2021,331116,"While Maharashtra has an abundance of summer fruits, Tadgoa or Ice Apples are a favourite!  Childhood memories of shelling and eating these juicy fruits during summer holidays are the best, don't you agree? 

Credit:cheftzac (Instagram) https://t.co/i8DFKicBIU",41,40.06,4.88,7.32,2.44,2.44,0,0,0,0
100,13,785,1,S1377968739514085379,02-04-2021,331116,"This temple dedicated to Lord Shiva is called the Sangameshwar Mandir as it is located at the confluence of two rivers in Saswad, Maharashtra. It is a wonderful sight for those seeking inner peace and the blessings of the almighty!  

Credit: jiddimaratha (Instagram) https://t.co/HfdWWAUb9G",48,52.49,0,8.33,0,2.08,0,0,0,0
99,16,980,8,S1378230580467310594,03-04-2021,331116,"Enjoy the abundance of nature at Badlapur, Maharashtra. A short distance from the Mumbai, in the past few years Badlapur has developed quickly, but it still has vast expanses of green &amp; blue with the serenity &amp; calm of nature that we all crave.

Credit: traavelfreak (Instagram) https://t.co/gekhxmhDmm",52,51.52,3.85,5.77,0,1.92,0,0,0,0
28,20,324,5,S1378620464067571712,04-04-2021,331116,"Dakhkani Taj or Bibi ka Maqbara is a glorious structure in Maharashtra__ Aurangabad City. Built in 1687 by Aurangzeb in memory of his wife, Dilras Banu Begum. It is also called Taj of the Deccan because it is a replica of Agra__ Taj Mahal.

Credit: paragzone (Instagram) https://t.co/9FcAkdIubo",52,51.52,5.77,3.85,1.92,1.92,0,1.92,0,0
49,7,389,3,S1379082995492085761,05-04-2021,331116,"Being away from the crowds, Akshi Beach near Alibaug Maharashtra is a haven for bird watchers. Ruddy Turnstone, Plovers and Oystercatchers - you can spot all your feathery friends here. 
 
Credit: saoorabh (Instagram) https://t.co/Y6xsUC7ZOH",37,98.5,5.41,2.7,0,2.7,0,0,2.7,0
50,12,490,6,S1379343984519114752,06-04-2021,331116,"Spicy Chicken Curry and fluffy deep fried flatbread - Kombdi Vade is a classic comfort food combo from Maharashtra__ Malvan coast. This super-hit combo is the ideal Sunday lunch any time of the year - ask anybody who has tried it!

Credit:simplydeliciouscuisines(Instagram) https://t.co/KqrquQQCnW",47,65.16,6.38,4.26,4.26,2.13,0,0,2.13,0
8,3,76,0,S1379455369370501126,06-04-2021,331116,"Mumbai Sanskriti 2021 will fill your Saturday evenings with soulful tunes of maestros like Pt. Shiv Kumar Sharma ji, sufi vocalist Radhika Sood Nayak and Tabla Guru Fazal Qureshi and Dr. Ashwini Deshpande.  
Join us virtually on 10th, 17th &amp; 24th April, 7 PM IST. https://t.co/dKPxSpGdby",50,82.98,2,6,0,4,0,0,0,2
